Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
281,ROBERT W PRESCOTT,WAY,,ROBERT W PRESCOTT WAY,702H6,PRIVATE STREET NAMES
3023,ROXBURY,ROAD,,ROXBURY ROAD,593A5,PUBLIC STREET NAMES
3048,ROSS,PL,,ROSS PLACE,794E6,PUBLIC STREET NAMES
285,RIVERS,ROAD,,RIVERS ROAD,631D1,PRIVATE STREET NAMES
2971,RYAN,ST,,RYAN STREET,482A2,PUBLIC STREET NAMES
3252,RESERVOIR,ST,,RESERVOIR STREET,594D7,PUBLIC STREET NAMES
271,RUEZ,LANE,,RUEZ LANE,635C3,PRIVATE STREET NAMES
3091,RONDA,DR,,RONDA DRIVE,635D2,PUBLIC STREET NAMES
10128,RIDGE POINT,DR,,RIDGE POINT DRIVE,591E4,PRIVATE ROADWAY NAMES
3233,RIAL,LANE,,RIAL LANE,592A4,PUBLIC STREET NAMES
18,REEF,MALL,,REEF MALL,701J1,PEDESTRIAN MALL NAMES
3081,ROSALIND,AVE,,ROSALIND AVENUE,635A7,PUBLIC STREET NAMES
10479,ROWLES,CT,,ROWLES COURT,672D4,PRIVATE STREET NAMES
276,ROMAR,ST,,ROMAR STREET,500G4,PRIVATE STREET NAMES
288,RIMMER,AVE,,RIMMER AVENUE,631A4,PRIVATE STREET NAMES
3306,READING,AVE,,READING AVENUE,702J2,PUBLIC STREET NAMES
287,RINCON,AVE,,RINCON AVENUE,502A1,PRIVATE STREET NAMES
3028,ROWENA,AVE,,ROWENA AVENUE,594C3,PUBLIC STREET NAMES
3347,RAMPART,BLVD,,RAMPART BOULEVARD,594C7,PUBLIC STREET NAMES
3073,ROSE,CT,,ROSE COURT,671G5,PUBLIC STREET NAMES
2985,RUSSETT,AVE,,RUSSETT AVENUE,503F2,PUBLIC STREET NAMES
3298,REDLANDS,ST,,REDLANDS STREET,702B3,PUBLIC STREET NAMES
3057,ROSEVIEW,AVE,,ROSEVIEW AVENUE,594J4,PUBLIC STREET NAMES
2981,RUSTON,ROAD,,RUSTON ROAD,560D4,PUBLIC STREET NAMES
3179,RISING GLEN,ROAD,,RISING GLEN ROAD,592H4,PUBLIC STREET NAMES
3129,ROCOSO,PL,,ROCOSO PLACE,560J5,PUBLIC STREET NAMES
9712,RAMONA,ROAD,,RAMONA ROAD,501H2,UNOFFICIAL PRIVATE STREET NAMES
3133,ROCK RIDGE,TER,,ROCK RIDGE TERRACE,534H2,PUBLIC STREET NAMES
3189,RINGGOLD,DR,,RINGGOLD DRIVE,594F4,PUBLIC STREET NAMES
3253,RESEDA,BLVD,,RESEDA BOULEVARD,480H6,PUBLIC STREET NAMES
3038,ROTARY,DR,,ROTARY DRIVE,594C5,PUBLIC STREET NAMES
297,RESER,DR,,RESER DRIVE,595D5,PRIVATE STREET NAMES
3112,ROKEBY,ST,,ROKEBY STREET,594D3,PUBLIC STREET NAMES
3250,RESTHAVEN,DR,,RESTHAVEN DRIVE,564J6,PUBLIC STREET NAMES
3012,ROYAL MEADOW,PL,,ROYAL MEADOW PLACE,561F6,PUBLIC STREET NAMES
9884,REDMESA,DR,,REDMESA DRIVE,499J2,PUBLIC STREET NAMES
9909,RYNGLER,ROAD,,RYNGLER ROAD,562G6,PRIVATE STREET NAMES
3164,ROBERT,PL,,ROBERT PLACE,560D4,PUBLIC STREET NAMES
3120,RODERICK,PL,,RODERICK PLACE,594G1,PUBLIC STREET NAMES
10309,RIVERWOOD,DR,,RIVERWOOD DRIVE,503F1,UNOFFICIAL PRIVATE STREET NAMES
3024,ROXBURY,DR,,ROXBURY DRIVE,632F3,PUBLIC STREET NAMES
3289,REEDLEY,ST,,REEDLEY STREET,532D1,PUBLIC STREET NAMES
3337,RANDALL,ST,,RANDALL STREET,503A6,PUBLIC STREET NAMES
277,ROLLING KNOLLS,WALK,,ROLLING KNOLLS WALK,NA,PRIVATE STREET NAMES
